Date,Calories,Weight,day,Weight_linear,Weight_spline,Calories_linear,Calories_spline,phase,fitted_weight,weight_slope
2025-10-21,2263.0,64.9,768,64.9,64.9,2212.5,2300.4129122237964,cut,65.27250173051405,-0.005209280609600834
2025-10-22,2159.0,64.6,769,64.6,64.6,2159.0,2159.0,cut,65.26762475567165,-0.00454445981858953
2025-10-23,2037.0,,770,64.6,64.608498878565,2037.0,2037.0,cut,65.2634136169743,-0.003875289858257247
2025-10-24,2025.0,64.6,771,64.6,64.6,2025.0,2025.0,cut,65.25987072906914,-0.0032084769029457525
2025-10-25,2037.0,64.5,772,64.5,64.5,2037.0,2037.0,cut,65.25699809148338,-0.0025374524697715137
2025-10-26,2126.0,,773,65.25,65.24909002070795,2126.0,2126.0,cut,65.25479712233096,-0.0018628605448138085
2025-10-27,2379.0,66.0,774,66.0,66.0,2379.0,2379.0,cut,65.2532691518569,-0.0011877622564308392
2025-10-28,2351.0,,775,65.6,65.76846695007164,2351.0,2351.0,cut,65.25241473924646,-0.0005157352775360854
2025-10-29,2157.0,65.2,776,65.2,65.2,2157.0,2157.0,bulk,65.25223437034188,0.00015323773337646193
2025-10-30,2565.0,65.3,777,65.25,65.10204217900544,2565.0,2565.0,bulk,65.25272788260799,0.0008296682621515099
2025-10-31,2118.0,65.3,778,65.3,65.3,2118.0,2118.0,bulk,65.2538947779641,0.0015041316580995576
2025-11-01,2297.0,64.5,779,65.32857142857142,65.44903987607576,2297.0,2297.0,bulk,65.255734133072,0.002177621073684577
2025-11-02,2238.0,64.5,780,65.35714285714286,65.50540433735351,2238.0,2238.0,bulk,65.25824462143069,0.0028470098553630883
2025-11-03,2392.0,64.9,781,65.38571428571429,65.50060494321119,2031.0,1976.08047967844,bulk,65.26142448465333,0.0035140953298669806
2025-11-04,1824.0,,782,65.41428571428571,65.46615325302675,1824.0,1824.0,bulk,65.26527147378813,0.004181665925410509
2025-11-05,1976.0,,783,65.44285714285714,65.4335608261781,1976.0,1976.0,bulk,65.26978302177109,0.004844657887659309
2025-11-06,2287.0,,784,65.47142857142858,65.43433922204322,2287.0,2287.0,bulk,65.2749560624769,0.00550480788774621
2025-11-07,2355.0,65.5,785,65.5,65.5,2355.0,2355.0,bulk,65.2807870465091,0.006158517927919624
2025-11-08,2239.0,65.5,786,65.5,65.5,2239.0,2239.0,bulk,65.2872722394174,0.006812969170037301
2025-11-09,2238.0,65.1,787,65.1,65.1,2238.0,2238.0,bulk,65.29440715575521,0.0074576854410442674
2025-11-10,2165.0,,788,65.4,65.21009580872322,2251.5,2453.466375384664,bulk,65.30218707524031,0.008102583394039206
2025-11-11,2265.0,65.7,789,65.7,65.7,2265.0,2265.0,bulk,65.3106068356824,0.008735214921529177
2025-11-12,1617.0,65.9,790,65.9,65.9,1617.0,1617.0,bulk,65.3196608371472,0.009367563017903535
2025-11-13,2213.0,65.2,791,65.2,65.2,2213.0,2213.0,bulk,65.329342932458,0.009993959251985984
2025-11-14,2321.0,65.2,792,65.2,65.2,2191.0,2387.9044139592493,bulk,65.33964683452594,0.010610741737811699
2025-11-15,2169.0,65.9,793,65.9,65.9,2169.0,2169.0,bulk,65.35056553731827,0.011222443623519023
2025-11-16,2333.0,,794,65.82000000000001,66.4459031427961,2155.5,2131.632644924153,bulk,65.3620917439659,0.011825704073231691
2025-11-17,2142.0,,795,65.74000000000001,66.65825121597409,2142.0,2142.0,bulk,65.37421781617581,0.012423901570457474
2025-11-18,2363.0,65.5,796,65.66,66.55764771775404,2019.0,1993.3150063441408,bulk,65.38693559307963,0.013013269769146518
2025-11-19,1896.0,,797,65.58,66.164696146356,1896.0,1896.0,bulk,65.40023653140327,0.013587706074484156
2025-11-20,1743.0,65.5,798,65.5,65.5,2040.5,2048.6073296992845,bulk,65.41411167766942,0.014165561278408253
2025-11-21,2185.0,65.0,799,65.0,65.0,2185.0,2185.0,bulk,65.42855173006875,0.014720246208810295
2025-11-22,2100.0,65.8,800,65.8,65.8,2100.0,2100.0,bulk,65.44354696700283,0.015268443808954165
2025-11-23,2220.0,65.8,801,65.83333333333333,66.21638183931951,2220.0,2220.0,bulk,65.45908718903918,0.01581225205740111
2025-11-24,2383.0,66.9,802,65.86666666666667,66.09377680828831,2383.0,2383.0,bulk,65.47516201487879,0.01634190082929384
2025-11-25,1674.0,65.9,803,65.9,65.9,1674.0,1674.0,bulk,65.49176043802763,0.016858173694108324
2025-11-26,1864.0,,804,66.0,65.96909257954492,2193.5,2205.978981660464,bulk,65.50887128229436,0.017364481485770966
2025-11-27,2713.0,66.1,805,66.1,66.1,2713.0,2713.0,bulk,65.52648291287989,0.017857379354779823
2025-11-28,1984.0,66.1,806,66.1,66.1,1984.0,1984.0,bulk,65.54458334034085,0.018339496532722897
2025-11-29,2224.0,66.4,807,66.4,66.4,2224.0,2224.0,bulk,65.56316028156667,0.018810329132179504
2025-11-30,2224.0,,808,66.65,67.2650158687117,2224.0,2224.0,bulk,65.58220102967451,0.01926586693829317
2025-12-01,2211.0,66.9,809,66.9,66.9,2211.0,2211.0,bulk,65.60169251351314,0.01971057010905497
2025-12-02,2283.0,65.0,810,65.0,65.0,2283.0,2283.0,bulk,65.62162144282375,0.02014514439494519
2025-12-03,2277.0,66.2,811,66.2,66.2,2277.0,2277.0,bulk,65.64197428283275,0.02056046805414269
2025-12-04,2294.0,66.6,812,66.6,66.6,2294.0,2294.0,bulk,65.66273678457586,0.02096317743157291
2025-12-05,2400.0,66.6,813,66.6,66.6,2400.0,2400.0,bulk,65.68389507920577,0.021352859006758727
2025-12-06,2221.0,66.6,814,66.6,66.6,2221.0,2221.0,bulk,65.70543429466404,0.021722802149900154
2025-12-07,1981.0,,815,66.6,66.71143711836571,1981.0,1981.0,bulk,65.72733978071983,0.022085911686412867
2025-12-08,2098.0,66.6,816,66.6,66.6,2098.0,2098.0,bulk,65.74959635784708,0.02242559495956679
2025-12-09,2392.0,66.1,817,66.1,66.1,2392.0,2392.0,bulk,65.77218872553222,0.02275222264647899
2025-12-10,1668.0,66.6,818,66.2,65.97817311701804,1668.0,1668.0,bulk,65.79510121866426,0.023068331459086266
2025-12-11,1964.0,,819,66.3,66.18707854021885,1964.0,1964.0,bulk,65.81831819870202,0.023364963670265602
2025-12-12,2301.0,66.4,820,66.4,66.4,2301.0,2301.0,bulk,65.84182341410211,0.023644284145992366
2025-12-13,2299.0,66.4,821,66.4,66.4,2209.0,2251.006656769439,bulk,65.86560068590047,0.023908759250209265
2025-12-14,2117.0,66.4,822,66.4,66.4,2117.0,2117.0,bulk,65.88963350538646,0.02415518307283075
2025-12-15,2137.0,,823,66.46666666666667,66.62336326910209,2137.0,2137.0,bulk,65.91390535584992,0.024382281313369468
2025-12-16,2213.0,,824,66.53333333333333,67.03494727303898,2213.0,2213.0,bulk,65.93839940877952,0.024597699077707112
2025-12-17,2533.0,,825,66.60000000000001,67.53729706090627,2533.0,2533.0,bulk,65.96309866104251,0.024799429593140115
2025-12-18,2079.0,,826,66.66666666666667,68.03295768179949,2079.0,2079.0,bulk,65.9879859401283,0.024973889885634058
2025-12-19,2797.0,,827,66.73333333333333,68.42447418481426,2024.5,1864.3898755607115,bulk,66.01304411228335,0.025136035321438044
2025-12-20,1970.0,,828,66.8,68.61439161904612,1970.0,1970.0,bulk,66.03825597778857,0.025282061057178378
2025-12-21,1976.0,,829,66.86666666666667,68.50525503359064,1976.0,1976.0,bulk,66.06360389730816,0.025410488995447622
2025-12-22,1510.0,,830,66.93333333333334,67.99960947754343,1510.0,1510.0,bulk,66.08907041563,0.02552381321976327
2025-12-23,1815.0,67.0,831,67.0,67.0,1586.25,1320.2127883758185,bulk,66.11463790542228,0.025608655488203645
2025-12-24,1647.0,65.7,832,65.7,65.7,1662.5,1454.0859239081756,bulk,66.14028880959779,0.025681650438732127
2025-12-25,859.0,65.2,833,65.2,65.2,1738.75,1692.1660974864449,bulk,66.16600543961268,0.025742188439063323
2025-12-26,1815.0,65.6,834,65.6,65.6,1815.0,1815.0,bulk,66.19177013307402,0.025783595772802908
2025-12-27,1701.0,,835,65.8,65.95714823022965,1701.0,1701.0,bulk,66.21756516135896,0.025812278041096686
2025-12-28,1605.0,,836,66.0,66.1198774517333,1759.3333333333333,1577.3667289977532,bulk,66.24337303930047,0.025814728355418502
2025-12-29,2171.0,66.2,837,66.2,66.2,1817.6666666666667,1598.4687054183785,bulk,66.26917585894016,0.025793979046066322
2025-12-30,1876.0,66.2,838,66.2,66.2,1876.0,1876.0,bulk,66.29495608762522,0.025758752108018257
2025-12-31,2234.0,,839,66.1,65.92117507509577,2234.0,2234.0,bulk,66.32069634988413,0.025710939321162606
2026-01-01,1880.0,66.0,840,66.0,66.0,1880.0,1880.0,bulk,66.3463790691851,0.025644018223166164
2026-01-02,,66.8,841,66.8,66.8,1904.6,1589.6761041850496,bulk,66.37198710107197,0.025568992942363405
2026-01-03,1837.0,67.2,842,67.2,67.2,1929.2,1550.2427703687006,bulk,66.3975029413389,0.025461183566240685
2026-01-04,1765.0,67.2,843,67.2,67.2,1953.8,1668.2713844598263,bulk,66.42290980751753,0.02534785205661194
2026-01-05,1473.0,66.1,844,66.1,66.1,1978.4,1850.3333323673016,bulk,66.4481905336057,0.025212053489790758
2026-01-06,2003.0,,845,66.35,65.98637839134643,2003.0,2003.0,bulk,66.47332850965428,0.0250626905878922
2026-01-07,2156.0,66.6,846,66.6,66.6,2048.5,2063.7886435072246,bulk,66.4983071721686,0.024892066691014257
2026-01-08,2094.0,,847,66.75,66.99785580613245,2094.0,2094.0,bulk,66.52311010035672,0.024715213623712394
2026-01-09,2173.0,66.9,848,66.9,66.9,2173.0,2173.0,bulk,66.54772109445479,0.024507374709870078
2026-01-10,2280.0,66.4,849,66.4,66.4,2280.0,2280.0,bulk,66.57212444018077,0.02429114894830775
2026-01-11,2202.0,,850,66.36666666666667,66.19042419560084,2202.0,2202.0,bulk,66.59630439397768,0.02406811621410062
2026-01-12,1964.0,,851,66.33333333333333,66.24363347625358,1964.0,1964.0,bulk,66.62024564873646,0.023819062675893104
2026-01-13,2168.0,66.3,852,66.3,66.3,2168.0,2168.0,bulk,66.64393329852258,0.023556579718212827
2026-01-14,2063.0,,853,66.3,66.21443424876423,2394.5,2427.342998008416,bulk,66.6673524890555,0.023274335344443862
2026-01-15,2621.0,66.3,854,66.3,66.3,2621.0,2621.0,bulk,66.69048876600527,0.022988311684457585
2026-01-16,2632.0,,855,66.8,66.80993255313959,2632.0,2632.0,bulk,66.71332822280188,0.02269485692375876
2026-01-17,1536.0,67.3,856,67.3,67.3,2139.5,2067.4608793797897,bulk,66.73585710747972,0.022370864847924093
2026-01-18,1647.0,66.9,857,67.1,67.29959238419781,1647.0,1647.0,bulk,66.75806220867359,0.022040165888626007
2026-01-19,2058.0,,858,66.89999999999999,66.93005476416316,2058.0,2058.0,bulk,66.77993056456685,0.021695869832782932
2026-01-20,2321.0,,859,66.7,66.4607209520296,2321.0,2321.0,bulk,66.80144975441775,0.021341488529458275
2026-01-21,1516.0,,860,66.5,66.16092475993071,1516.0,1516.0,bulk,66.82260781051204,0.020971784864798337
2026-01-22,2175.0,66.3,861,66.3,66.3,2175.0,2175.0,bulk,66.84339311559741,0.020600021697229447
2026-01-23,1523.0,66.8,862,66.8,66.8,1523.0,1523.0,bulk,66.86379443110467,0.020207560678879116
2026-01-24,2293.0,66.8,863,66.8,66.8,2293.0,2293.0,bulk,66.88380164686289,0.0198080325889786
2026-01-25,2150.0,,864,66.94999999999999,67.05741709620715,2150.0,2150.0,bulk,66.9034040220706,0.019396511744555294
2026-01-26,2100.0,67.1,865,67.1,67.1,2100.0,2100.0,bulk,66.9225924179567,0.018982156645463988
2026-01-27,2456.0,66.5,866,66.5,66.5,2173.5,2206.142744479129,bulk,66.94135760922073,0.018543998971172947
2026-01-28,2247.0,,867,66.5,66.37849064674863,2247.0,2247.0,bulk,66.95969120850842,0.018115472243470286
2026-01-29,2230.0,66.5,868,66.5,66.5,2230.0,2230.0,bulk,66.97758505797975,0.01767356632503455
2026-01-30,2284.0,,869,66.44,66.32376544106339,2284.0,2284.0,bulk,66.9950319592746,0.01721522334226696
2026-01-31,1912.0,,870,66.38,65.94786276415373,1912.0,1912.0,bulk,67.01202517406213,0.01676617022165298
2026-02-01,2465.0,,871,66.32000000000001,65.63007736671238,2465.0,2465.0,bulk,67.02855822666737,0.016296419968734693
2026-02-02,1916.0,,872,66.26,65.62819464618069,1916.0,1916.0,bulk,67.0446258986329,0.015829955966258545
2026-02-03,2045.0,66.2,873,66.2,66.2,2045.0,2045.0,bulk,67.06022326508311,0.015355879529010963
2026-02-04,1642.0,66.7,874,66.80000000000001,67.26630176055455,1642.0,1642.0,bulk,67.07534570516056,0.014892882215988834
2026-02-05,2041.0,67.4,875,67.4,67.4,2041.0,2041.0,bulk,67.08998986716102,0.014412041566084593
2026-02-06,2411.0,66.2,876,66.2,66.2,2411.0,2411.0,bulk,67.10415280453816,0.013918187960607991
2026-02-07,2429.0,66.9,877,66.9,66.9,2429.0,2429.0,bulk,67.11783179696086,0.013441922288374524
2026-02-08,2333.0,67.4,878,67.4,67.4,2333.0,2333.0,bulk,67.13102552881101,0.012954107561924388
2026-02-09,2756.0,66.8,879,66.8,66.8,2564.5,2686.474341227357,bulk,67.14373298551209,0.012458136924919927
2026-02-10,2796.0,66.8,880,66.8,66.8,2796.0,2796.0,bulk,67.15595381134038,0.011974597549861226
2026-02-11,2169.0,66.8,881,66.8,66.8,2169.0,2169.0,bulk,67.16768860027635,0.011501264171798198
2026-02-12,2042.0,,882,67.0,67.10343699936531,2042.0,2042.0,bulk,67.17893812444929,0.011008180970388064
2026-02-13,2603.0,67.2,883,67.2,67.2,2150.5,2246.429187462844,bulk,67.18970469358838,0.010523503929131078
2026-02-14,2259.0,67.0,884,67.0,67.0,2259.0,2259.0,bulk,67.19999042936644,0.010035687662697986
2026-02-15,1909.0,67.8,885,67.8,67.8,1909.0,1909.0,bulk,67.20979884447478,0.009575881409299807
2026-02-16,1965.0,66.9,886,66.9,66.9,1965.0,1965.0,bulk,67.21913373752842,0.009095588391261344
2026-02-17,2233.0,66.3,887,66.3,66.3,2233.0,2233.0,bulk,67.22799996751851,0.00862203988963491
2026-02-18,2330.0,,888,66.5,66.26254653038148,2190.25,2369.049163477529,bulk,67.23640301759959,0.008166973379057179
2026-02-19,2110.0,66.7,889,66.7,66.7,2147.5,2351.15374659541,bulk,67.2443487319418,0.007712044978092081
2026-02-20,2022.0,67.4,890,67.4,67.4,2104.75,2231.431456415586,bulk,67.25184420986893,0.0072824806198449705
2026-02-21,2062.0,,891,67.30000000000001,67.45487475033111,2062.0,2062.0,bulk,67.2588969338666,0.006822922139685754
2026-02-22,1950.0,67.2,892,67.2,67.2,1950.0,1950.0,bulk,67.26551531089672,0.006398065818657983
2026-02-23,2013.0,67.2,893,67.2,67.2,2013.0,2013.0,bulk,67.27170792201755,0.0059773476060343
2026-02-24,1966.0,67.2,894,67.2,67.2,1966.0,1966.0,bulk,67.27748518980601,0.0055848938979844815
2026-02-25,2282.0,66.5,895,66.5,66.5,2282.0,2282.0,bulk,67.28285692324256,0.005170561038051839
2026-02-26,1606.0,67.0,896,66.4,66.18260185661812,1958.0,2048.2999695002304,bulk,67.28783421054217,0.004782963142465254
2026-02-27,1634.0,66.3,897,66.3,66.3,1634.0,1634.0,bulk,67.29242906651947,0.004415533221428329
2026-02-28,1223.0,66.8,898,66.625,66.55218588352007,1900.5,1691.3739075832102,bulk,67.29665382662955,0.004045811587616299
2026-03-01,2167.0,68.2,899,66.94999999999999,66.86484327794787,2167.0,2167.0,bulk,67.30052169123257,0.0037063249062422683
2026-03-02,1924.0,,900,67.27499999999999,67.22007903340173,2537.5,2762.8294001669296,bulk,67.3040458305255,0.0033547255437582635
2026-03-03,2908.0,67.6,901,67.6,67.6,2908.0,2908.0,bulk,67.3072414038899,0.0030300188125664818
2026-03-04,2255.0,67.8,902,67.8,67.8,2255.0,2255.0,bulk,67.31012280735403,0.002731559223908183
2026-03-05,1722.0,67.3,903,67.3,67.3,1722.0,1722.0,bulk,67.31270598493269,0.0024413709991695973
2026-03-06,2249.0,67.3,904,67.3,67.3,2249.0,2249.0,bulk,67.31500689085235,0.002156687054484981
2026-03-07,2496.0,68.6,905,68.6,68.6,2496.0,2496.0,bulk,67.31704241585459,0.0019199086014036009
2026-03-08,2166.0,68.0,906,68.0,68.0,2166.0,2166.0,bulk,67.31882979557743,0.0016725711338002234
2026-03-09,2429.0,67.7,907,67.7,67.7,2429.0,2429.0,bulk,67.32038650021087,0.001451573318907625
2026-03-10,2032.0,67.5,908,67.5,67.5,2032.0,2032.0,bulk,67.32173140952384,0.001250713344447263
2026-03-11,2188.0,67.5,909,67.5,67.5,2188.0,2188.0,bulk,67.32288293594793,0.0010565798033231508
2026-03-12,1732.0,67.5,910,67.5,67.42287152943021,2111.333333333333,2224.959291599299,bulk,67.32386043845514,0.0008970339380927802
2026-03-13,2041.0,67.5,911,67.5,67.5,2034.6666666666667,2058.4061546007374,bulk,67.3246836561841,0.0007499950523737198
2026-03-14,1958.0,67.7,912,67.7,67.7,1958.0,1958.0,bulk,67.32537267674147,0.0006280260681279515
2026-03-15,2008.0,67.2,913,67.2,67.2,2008.0,2008.0,bulk,67.3259477569884,0.0005390688933459842
2026-03-16,1815.0,67.6,914,67.6,67.6,1815.0,1815.0,bulk,67.32642976752842,0.00043720653858751274
2026-03-17,1727.0,66.6,915,67.4,67.4586057972649,1727.0,1727.0,bulk,67.32683988474055,0.00038958465052492863
2026-03-18,1619.0,67.2,916,67.2,67.2,1786.5,1805.712589040763,bulk,67.3271996489505,0.00033725376518134453
2026-03-19,1846.0,67.6,917,67.6,67.6,1846.0,1846.0,bulk,67.3275303524141,0.0003305512295289267
2026-03-20,1793.0,67.6,918,67.6,67.96861438143355,1793.0,1793.0,bulk,67.32785403736165,0.00032688100723987645
2026-03-21,2072.0,,919,67.6,68.00270144430111,2009.5,2068.053176585898,bulk,67.32819318301033,0.00037456766991776175
2026-03-22,2226.0,67.6,920,67.6,67.6,2226.0,2226.0,bulk,67.3285691552927,0.0004086266529886492
2026-03-23,2123.0,67.1,921,67.1,67.1,1996.5,1859.9071056282169,bulk,67.32900463992783,0.0004842682659026802
2026-03-24,1767.0,67.7,922,67.7,67.7,1767.0,1767.0,bulk,67.32952227087173,0.0005579641025358721
2026-03-25,2330.0,67.5,923,67.63333333333334,67.95834457926703,2330.0,2330.0,bulk,67.33014389686242,0.0006936083051319505
2026-03-26,1958.0,,924,67.56666666666666,67.74849719196563,1958.0,1958.0,bulk,67.33089213121863,0.0008212143671452548
2026-03-27,1596.0,67.5,925,67.5,67.5,1674.5,1536.55050698909,bulk,67.33178932733054,0.0009808822223789093
2026-03-28,1391.0,67.5,926,67.5,67.5,1391.0,1391.0,bulk,67.33285745686396,0.001156816261034995
2026-03-29,1649.0,67.8,927,67.48333333333333,67.53773794862545,1548.0,1470.4594975118478,bulk,67.33411879128123,0.001378647716284339
2026-03-30,2325.0,67.1,928,67.46666666666667,67.54675712177117,1705.0,1667.839410955556,bulk,67.33559484709923,0.0016003511981684446
2026-03-31,1862.0,,929,67.45,67.53227521645931,1862.0,1862.0,bulk,67.3373076276019,0.0018372883965630158
2026-04-01,1997.0,,930,67.43333333333334,67.49950992971205,1997.0,1997.0,bulk,67.33927811882145,0.002111353043095695
2026-04-02,1642.0,,931,67.41666666666667,67.45367895855156,2181.0,2201.5511414357834,bulk,67.34152789362916,0.002395858289953405
2026-04-03,2365.0,67.4,932,67.4,67.4,2365.0,2365.0,bulk,67.3440769328483,0.0027036368382008886
2026-04-04,1486.0,,933,67.4,67.34946659662694,2264.0,2349.485963796329,bulk,67.34694556451711,0.003019789404727173
2026-04-05,2006.0,,934,67.4,67.33617567319143,2163.0,2212.883301046088,bulk,67.35015401356011,0.0033848367960350365
2026-04-06,2062.0,67.4,935,67.4,67.4,2062.0,2062.0,bulk,67.35372063802117,0.0037492458143143876
2026-04-07,2020.0,67.5,936,67.5,67.5,2020.0,2020.0,bulk,67.35766441435203,0.00414590034788868
2026-04-08,2187.0,,937,67.55,67.43811685591993,2187.0,2187.0,bulk,67.36200340307384,0.004538403155625778
2026-04-09,2246.0,67.6,938,67.6,67.6,2246.0,2246.0,bulk,67.36675493300999,0.004959169798960754
2026-04-10,1805.0,68.2,939,68.2,68.2,1805.0,1805.0,bulk,67.37193516643589,0.00539274800364827
2026-04-11,1815.0,,940,67.9,68.38557060823798,1756.5,1536.0025061474598,bulk,67.37756036804589,0.0058626774674053195
2026-04-12,1708.0,,941,67.6,68.09801352073578,1708.0,1708.0,bulk,67.3836451579472,0.006339022781887138
2026-04-13,2239.0,,942,67.3,67.56144967286568,2029.0,2235.511859299208,bulk,67.39020355202737,0.006794530778601408
2026-04-14,2350.0,67.0,943,67.0,67.0,2350.0,2350.0,bulk,67.39724900915029,0.007297342138201657
2026-04-15,1759.0,,944,67.03333333333333,66.59862121520202,1759.0,1759.0,bulk,67.40479324656586,0.00778196320349404
2026-04-16,1861.0,67.0,945,67.06666666666666,66.38561314229896,1861.0,1861.0,bulk,67.41284772058762,0.00832104294623548
2026-04-17,1716.0,,946,67.1,66.35011138280905,1716.0,1716.0,bulk,67.42142245867967,0.008826540727113752
2026-04-18,1660.0,,947,67.13333333333334,66.48125153825043,1660.0,1660.0,bulk,67.43052627608199,0.009373813961370086
2026-04-19,1652.0,,948,67.16666666666667,66.76816921014135,1652.0,1652.0,bulk,67.44016646821848,0.00991874952198657
2026-04-20,2346.0,67.2,949,67.2,67.2,1557.0,1400.184667189818,bulk,67.45035011880812,0.010465784739466244
2026-04-21,1462.0,67.7,950,67.7,67.7,1462.0,1462.0,bulk,67.46108240087872,0.010998520947917239
2026-04-22,2204.0,,951,67.67142857142858,68.00564055367292,2204.0,2204.0,bulk,67.47236737943045,0.011544472616975554
2026-04-23,2321.0,68.0,952,67.64285714285714,68.09944665015075,2253.0,2636.027425515888,bulk,67.48420707274015,0.012118968047166353
2026-04-24,1838.0,67.5,953,67.61428571428571,68.04167656730164,2302.0,2623.632143635648,bulk,67.49660332498988,0.012687681096560748
2026-04-25,2351.0,,954,67.58571428571429,67.8925885829938,2351.0,2351.0,bulk,67.50955552732795,0.013219138939509397
2026-04-26,1939.0,,955,67.55714285714286,67.71244097509546,2133.0,2021.4707764964944,bulk,67.52306255460854,0.013781881869334711
2026-04-27,1915.0,,956,67.52857142857142,67.56149202147479,1915.0,1915.0,bulk,67.53712057107525,0.014310731165541787
2026-04-28,2154.0,67.5,957,67.5,67.5,2154.0,2154.0,bulk,67.55172559186478,0.01488260388479527
2026-04-29,2095.0,67.4,958,67.4,67.4,2223.0,2296.3182744946434,bulk,67.56687051133699,0.015402466400615822
2026-04-30,2292.0,67.0,959,67.0,67.0,2292.0,2292.0,bulk,67.58254846243177,0.015951055877276115
2026-05-01,2317.0,67.5,960,67.5,67.5,2168.0,2212.247890787516,bulk,67.59874954276198,0.01646121782824158
2026-05-02,2044.0,,961,67.45,67.82644142629599,2044.0,2044.0,bulk,67.61546386305602,0.016973274745997934
2026-05-03,1862.0,67.2,962,67.4,67.75027928794468,1862.0,1862.0,bulk,67.63267739287717,0.01746654484324021
2026-05-04,1896.0,,963,67.35,67.46053383054273,1896.0,1896.0,bulk,67.65037703290972,0.01794941762867097
2026-05-05,1717.0,,964,67.3,67.14622529968683,1717.0,1717.0,bulk,67.66854698361497,0.018393788236181763
2026-05-06,2170.0,67.6,965,67.25,66.9963739409737,1916.0,1808.9311073891288,bulk,67.68716900504887,0.01885347711620966
2026-05-07,2115.0,67.2,966,67.2,67.2,2115.0,2115.0,bulk,67.7062254750542,0.0192505300531091
2026-05-08,2389.0,67.7,967,67.7,67.7,2169.5,2351.7392065789536,bulk,67.7256944792621,0.01965976793935435
2026-05-09,2224.0,67.9,968,67.55,67.73179846754255,2224.0,2224.0,bulk,67.7455548164447,0.020051862040896633
2026-05-10,1925.0,68.6,969,67.4,67.39278777797136,1925.0,1925.0,bulk,67.76578242946512,0.020401286056070944
2026-05-11,2397.0,67.8,970,67.25,67.05738319941449,2397.0,2397.0,bulk,67.78635263150568,0.02074402486904603
2026-05-12,1679.0,67.1,971,67.1,67.1,1679.0,1679.0,bulk,67.80723806816924,0.02106210212780013
2026-05-13,1622.0,,972,67.75,67.71793359646713,1622.0,1622.0,bulk,67.82841069950463,0.021339028587756086
2026-05-14,1968.0,68.4,973,68.4,68.4,1968.0,1968.0,bulk,67.84984197328514,0.021564659784327016
2026-05-15,1664.0,,974,68.22500000000001,68.60940291913307,1664.0,1664.0,bulk,67.8715000304472,0.021741068932357166
2026-05-16,1853.0,67.7,975,68.05000000000001,68.41537625735734,1853.0,1853.0,bulk,67.89335362068893,0.021949588720578582
2026-05-17,2079.0,67.3,976,67.875,68.03866146690294,2079.0,2079.0,bulk,67.91536960552585,0.02209340055969733
2026-05-18,2074.0,67.7,977,67.7,67.7,2074.0,2074.0,bulk,67.93751309114153,0.022165939696587127
2026-05-19,2356.0,67.7,978,67.7,67.7,2048.5,2103.884916498097,bulk,67.95975069035755,0.022290103712189573
2026-05-20,2023.0,68.3,979,68.3,68.3,2023.0,2023.0,bulk,67.98204442247899,0.022303901547952403
2026-05-21,1899.0,68.8,980,68.55,68.6854719094722,1899.0,1899.0,bulk,68.00435901417038,0.022301734928239135
2026-05-22,2326.0,68.8,981,68.8,68.8,2326.0,2326.0,bulk,68.02665630766225,0.02226208570258829
2026-05-23,1858.0,68.7,982,68.8,68.83134791568038,1858.0,1858.0,bulk,68.04889904931886,0.02218528856055002
2026-05-24,1820.0,,983,68.8,68.82714805381342,1820.0,1820.0,bulk,68.07104942104652,0.02207913627844486
2026-05-25,2144.0,68.8,984,68.8,68.8,2144.0,2144.0,bulk,68.09306977605549,0.0219334954816001
2026-05-26,2013.0,,985,68.8,68.77159613247383,2013.0,2013.0,bulk,68.11492107090693,0.021761813028812565
2026-05-27,1398.0,68.8,986,68.8,68.8,1398.0,1398.0,bulk,68.13656639286843,0.021536006861566648
2026-05-28,2441.0,,987,68.7,68.92161108547768,2441.0,2441.0,bulk,68.15796842086243,0.021280766103141485
2026-05-29,2485.0,,988,68.6,69.04980143781108,2485.0,2485.0,bulk,68.1790912782132,0.020988601301278702
2026-05-30,1735.0,,989,68.5,69.06718624740563,1735.0,1735.0,bulk,68.19989863365103,0.020654693564973552
2026-05-31,2206.0,,990,68.39999999999999,68.8563807046668,2206.0,2206.0,bulk,68.22035731355714,0.020286456328122426
2026-06-01,1783.0,68.3,991,68.3,68.3,1783.0,1783.0,bulk,68.24043304331167,0.0198602307467155
2026-06-02,1447.0,67.6,992,67.6,67.6,1447.0,1447.0,bulk,68.26009805012173,0.019416924799268525
2026-06-03,1927.0,67.7,993,67.7,67.7,1927.0,1927.0,bulk,68.27932163276043,0.019001921381800457
2026-06-04,1968.0,,994,67.9,67.95204384322626,1968.0,1968.0,bulk,68.29807785959353,0.01852820271584695
2026-06-05,1857.0,68.1,995,68.1,68.1,1857.0,1857.0,bulk,68.31634477766342,0.01802149504198288
2026-06-06,1995.0,68.1,996,68.1,68.1,1995.0,1995.0,bulk,68.33410237363532,0.017515398523452557
2026-06-07,2003.0,68.0,997,68.0,68.0,2011.5,2067.2064592182423,bulk,68.3513341605026,0.016946339263649673
2026-06-08,2028.0,68.4,998,68.4,68.4,2028.0,2028.0,bulk,68.36802806806364,0.016441655384132524
2026-06-09,1917.0,69.0,999,69.0,69.0,1917.0,1917.0,bulk,68.3841784361193,0.01589250010347598
2026-06-10,1874.0,68.2,1000,68.2,68.2,1874.0,1874.0,bulk,68.39978102939068,0.01526571218969745
